20947,1,39,3,1,4,1,6,49,68,68,50,27,30,9,9,27,49,48,64,65,50,28,10,69,49,49
43648,1,53,12,2,6,10,5,69,100,68,10,10,10,10,10,51,89,51,50,33,90,70,70,69,52,69
11579,2,46,3,1,2,0.5,0.5,29,68,29,28,28,27,27,28,49,28,69,24,97,50,11,10,8,30,29
3335,2,34,8,1,6,2,4,98,92,89,7,8,6,49,10,25,93,51,94,99,99,48,62,65,27,28
48960,1,29,12,2,4,2,2,71,71,71,28,46,47,48,29,31,53,73,91,91,91,74,73,72,70,70
26277,2,48,3,4,4,0.5,2,44,46,50,49,70,32,13,14,36,53,69,51,35,12,29,50,65,30,20
3326,2,28,10,1,4,2,-1,47,48,47,46,45,47,47,47,48,58,35,55,61,39,51,49,67,55,49
4037,1,18,4,1,6,2,4,68,68,67,9,13,10,53,31,8,69,69,49,91,94,71,65,67,50,36
48090,2,57,5,1,2,1,0,53,56,20,59,99,49,57,33,13,52,18,20,35,20,11,12,12,14,15
36118,2,18,4,4,4,0.5,0.5,43,39,33,35,46,45,12,13,12,68,69,68,54,69,30,38,65,65,52
32838,2,21,-1,-1,4,2,1,94,72,73,95,67,33,12,12,13,53,89,90,88,50,30,49,73,-1,-1
23392,1,45,12,1,6,3,1,89,89,89,10,10,10,49,50,71,93,71,71,69,92,67,-1,86,65,66
42414,2,26,3,2,6,5,2,79,98,98,55,33,10,10,11,11,98,56,37,55,100,52,75,77,78,57
40495,1,20,4,2,6,5,0.5,38,39,100,9,6,9,53,52,6,88,8,8,36,36,32,33,39,44,41
15639,1,13,-1,4,4,1,1,52,55,75,57,28,2,51,33,71,48,100,98,79,100,52,92,92,-1,-1
15048,2,56,-1,1,3,-1,8,32,51,2,70,2,3,3,1,93,4,70,2,1,1,4,52,70,-1,-1
42749,1,70,5,2,3,0,2,13,29,13,12,31,12,9,69,92,11,11,10,10,9,10,3,14,14,13
6387,1,56,-1,4,4,-1,-1,12,52,30,12,31,51,9,9,72,51,48,31,30,31,8,9,28,-1,-1
33660,1,-1,12,5,6,16,2,15,11,5,8,47,28,15,57,6,12,16,7,8,14,10,9,16,9,11
18256,1,50,11,4,6,1,8,7,49,56,9,10,37,30,30,66,47,57,60,49,65,10,10,30,8,6
20828,2,51,11,1,3,1,2,13,13,19,18,15,71,30,15,52,74,54,55,54,38,33,11,14,32,33
50875,1,44,12,2,2,0,1,36,33,33,33,36,69,36,35,70,39,71,65,32,34,31,34,37,38,33
28104,2,38,12,4,5,1,7,53,54,52,53,55,51,52,52,52,71,89,91,90,90,52,-1,71,51,51
25574,1,65,5,4,4,4,2,49,67,56,70,98,56,9,7,100,50,12,10,10,9,9,13,75,41,48
17443,2,13,4,1,4,0.5,1,3,48,5,8,8,10,48,7,32,10,70,72,49,47,31,49,70,29,30
40017,2,32,3,4,4,0.5,2,68,49,53,56,31,52,37,28,65,63,78,72,49,65,27,26,68,29,71
30208,1,61,12,1,6,8,16.5,73,94,93,10,10,2,3,3,76,51,85,53,31,65,32,-1,86,59,27
25162,1,55,5,1,5,1,1,55,73,38,34,10,32,8,9,32,50,50,52,50,73,10,-1,69,53,7
49456,1,50,11,4,6,10,14,48,50,51,52,53,54,55,54,53,53,50,51,34,71,51,32,36,41,58
40812,2,45,8,2,4,2,2,29,51,51,53,52,53,12,13,13,51,71,66,67,53,54,52,55,19,23
16266,1,38,-1,1,3,0,-1,52,31,52,32,69,10,10,10,91,92,10,10,10,49,50,72,31,-1,-1
2731,2,51,8,1,3,0.5,1,37,36,31,30,30,31,32,74,32,33,74,34,34,48,33,34,33,75,35
47136,2,21,-1,4,3,-1,2,33,47,58,34,41,51,35,34,30,10,15,12,32,33,10,11,12,-1,-1
30326,2,-1,5,1,3,4,1,9,59,59,10,11,11,35,12,13,94,92,92,58,91,10,-1,72,72,10
46856,2,47,-1,6,3,-1,7,51,51,32,71,46,72,49,33,50,50,86,88,67,50,49,10,33,-1,-1
29443,1,40,12,1,6,12,8,80,67,81,79,71,5,32,45,30,96,96,96,96,94,68,-1,70,83,96
3565,2,25,12,1,4,3,0.5,10,48,65,32,64,32,33,33,34,33,85,70,29,17,34,12,76,9,10
50027,2,56,5,2,3,1,2,13,49,49,31,49,52,10,12,69,69,43,46,28,29,32,11,12,29,12
37648,1,23,12,2,6,4,1,75,75,75,76,11,12,13,13,16,74,43,54,74,67,69,69,70,75,75
9929,2,25,-1,4,6,2,-1,37,58,55,49,11,51,35,12,57,74,100,61,89,95,55,56,55,-1,-1
20494,1,69,8,4,3,0,1,29,54,9,53,51,74,29,52,27,52,50,31,32,52,32,10,32,9,10
44479,2,38,12,1,4,1,2,36,81,54,36,29,11,100,70,29,53,100,100,89,92,56,33,56,62,36
41531,2,60,12,1,4,1,6,36,36,33,32,32,58,11,11,92,53,31,16,16,34,34,33,32,15,17
50193,2,53,1,4,6,-1,4,70,51,51,71,69,32,30,30,69,49,73,72,48,50,29,29,87,48,33
2775,2,43,8,4,6,16.5,1,69,73,77,12,29,70,10,9,72,95,89,94,81,84,45,7,66,45,45
22994,2,31,12,4,5,5,4,50,69,51,51,11,51,50,51,50,70,70,30,50,71,50,-1,99,51,50
47193,2,44,-1,1,6,2,3,75,76,70,33,26,32,48,33,35,87,90,91,52,52,54,30,72,-1,-1
36648,2,39,12,4,3,2,2,33,36,33,32,32,52,12,14,49,12,48,50,14,34,36,35,34,36,35
6186,1,61,-1,3,4,-1,-1,61,61,51,50,34,20,49,29,50,72,51,50,51,51,59,45,55,-1,-1
20285,2,35,12,4,3,1,0.5,3,4,7,3,2,50,67,50,55,67,50,31,29,31,4,17,18,15,3
45557,2,74,-1,1,3,-1,-1,5,53,5,5,52,33,4,4,2,51,51,53,4,4,4,0,0,-1,-1
45409,1,35,12,4,4,2,1,71,70,78,25,28,85,35,35,38,98,75,75,79,79,82,26,71,72,75
6981,2,46,-1,1,4,2,2,96,76,96,15,6,12,50,9,12,81,97,95,53,54,78,50,91,-1,-1
45333,1,61,8,4,4,1,6,31,31,33,55,54,37,12,11,88,51,49,33,33,66,49,34,70,51,51
1252,1,38,-1,4,4,2,1,80,72,72,17,32,1,24,6,33,49,49,49,68,67,67,29,84,-1,-1
18082,2,44,8,4,3,0.5,1,13,58,58,49,52,11,52,54,34,33,89,79,50,29,14,54,55,27,10
14548,2,47,-1,1,4,0,0,31,32,32,12,73,74,75,12,76,8,52,8,70,32,10,10,96,-1,-1
45275,2,38,8,4,4,3,6,59,68,63,64,67,70,49,45,70,40,52,53,69,51,70,50,51,58,72
30821,2,25,4,4,5,2,1,53,71,51,49,70,92,73,31,47,66,63,46,71,64,61,-1,70,70,60
11890,2,64,5,4,3,0.5,2,34,49,29,29,31,48,49,32,72,53,34,35,15,34,37,35,39,29,32
46452,2,34,-1,3,6,2,2,89,64,82,26,33,32,14,35,84,74,51,76,81,86,74,85,76,-1,-1
10789,1,41,-1,4,4,1,3,52,74,41,54,33,17,31,30,72,70,53,43,41,41,31,51,74,-1,-1
16963,2,22,8,2,3,-1,-1,55,56,56,54,56,60,51,51,52,53,54,52,54,56,56,51,53,54,53
21494,1,14,4,1,6,1,3,48,72,70,70,32,49,31,31,30,73,52,51,69,70,69,-1,69,69,69
14477,2,31,-1,4,6,1,1,54,72,74,34,35,3,31,33,10,69,71,94,92,72,53,76,72,-1,-1
29875,1,48,1,2,5,2,0,69,68,68,29,3,2,2,2,48,67,67,72,3,55,55,-1,71,55,26
11368,1,25,8,2,4,0.5,1,82,97,45,69,71,93,99,45,8,70,29,24,51,76,90,52,35,33,58
9836,1,37,-1,4,4,1,2,41,41,42,83,75,32,31,14,42,60,69,79,84,94,42,27,69,-1,-1
3486,2,39,8,4,4,2,1,30,50,71,71,49,28,29,29,51,72,50,50,29,51,52,29,50,49,30
6880,2,39,-1,1,4,-1,-1,10,72,51,71,72,26,5,6,50,50,16,11,9,24,8,9,9,-1,-1
47534,1,13,4,2,3,0.5,4,20,42,33,32,47,40,48,47,48,47,69,49,48,66,29,6,9,6,15
26785,1,54,12,5,2,1,0.5,9,13,11,12,11,91,9,11,89,27,50,68,9,10,13,7,17,14,8
10168,1,28,-1,1,6,2,3,75,85,83,81,4,3,40,45,80,74,78,67,74,85,58,71,68,-1,-1
49992,1,41,12,4,4,1,0.5,67,47,47,7,8,6,6,6,71,6,5,6,47,46,48,25,70,47,45
11339,1,57,5,1,3,1,0,11,31,31,31,31,31,9,8,69,27,61,50,44,65,10,26,26,10,11
1607,2,25,-1,4,4,1,0,60,81,53,31,14,40,46,63,61,50,74,74,52,68,34,53,89,-1,-1
25626,2,24,7,4,4,0,0,7,54,9,9,8,10,8,10,11,51,97,75,12,50,14,15,51,50,52
2914,2,43,8,2,4,2,1,31,49,48,34,50,32,54,22,48,56,81,51,43,33,51,51,51,44,28
37951,2,37,11,4,3,4,0,10,28,28,29,29,49,13,10,92,51,67,50,12,12,12,12,12,9,29
45285,1,28,12,4,6,9,13,25,44,64,59,40,56,52,49,41,43,43,40,12,11,25,30,78,92,29
36313,1,32,6,2,6,-1,-1,50,8,100,53,100,50,49,35,73,100,100,100,9,51,50,72,49,49,94
14259,2,21,-1,1,6,8,12,100,99,80,2,3,71,1,9,32,100,69,96,96,95,17,5,90,-1,-1
33216,1,14,-1,-1,4,2,2,49,68,68,34,36,36,36,35,60,48,72,74,90,74,52,33,50,-1,-1
16567,1,19,-1,2,4,2,4,59,58,59,40,22,39,68,50,27,49,66,13,36,69,51,49,77,-1,-1
45678,2,67,-1,4,3,0,1,30,30,9,11,10,94,51,10,89,8,71,8,9,9,10,10,68,-1,-1
40879,1,30,12,2,6,2,4,96,95,93,3,3,2,3,21,51,100,68,52,51,96,98,75,75,98,97
17384,2,14,4,4,6,1,2,67,50,66,44,50,34,10,9,19,68,66,66,72,79,67,45,50,58,62
29145,1,41,12,4,5,0.5,4,31,52,52,23,4,28,32,32,31,28,70,69,49,49,24,-1,69,6,6
20047,2,34,3,1,4,0.5,1,43,45,49,40,61,50,48,8,82,100,76,69,69,36,15,9,49,48,6
25815,2,15,4,4,6,2,3,84,84,75,32,33,28,17,42,9,82,85,52,77,44,71,69,85,80,81
45637,1,67,-1,4,4,1,5,11,55,54,13,13,12,10,9,52,10,13,14,16,14,8,10,10,-1,-1
46207,2,64,-1,3,6,-1,6,96,95,96,11,12,12,12,12,13,95,13,13,13,31,93,10,32,-1,-1
15055,1,49,-1,4,6,2,4,52,52,55,62,51,50,27,29,73,75,58,74,72,51,56,52,52,-1,-1
19360,2,23,12,1,4,8,3,96,96,95,7,9,7,33,51,7,75,76,54,80,80,82,70,72,72,51
611,2,21,-1,4,6,2,1,74,72,71,51,34,34,54,34,33,75,71,53,55,72,72,35,55,-1,-1
3909,1,41,12,1,4,3,3,69,70,70,17,16,31,68,67,33,73,70,71,71,72,68,68,69,69,68
962,1,61,-1,3,6,2,1,54,71,56,50,50,35,8,36,51,71,51,51,51,72,52,32,73,-1,-1
17599,1,64,5,1,3,0,1,49,49,26,48,9,70,8,8,71,52,52,53,31,50,11,10,49,30,31
16133,2,59,-1,1,3,1,7,20,45,50,49,35,35,9,9,41,10,70,71,53,59,19,7,16,-1,-1
16908,1,32,1,1,3,10,1,14.92,12.92,16.04,14.7,13.81,29,11.73,11.73,64.18,33.9,29,26.87,26.65,21.11,21.32,23.16,22.49,10.24,9.8
22448,1,42,12,5,6,5,1,72,33,73,54,54,8,6,10,53,69,71,92,26,49,52,-1,72,47,71
32515,1,48,-1,-1,6,10,7,53,54,64,25,9,79,53,41,54,73,55,61,54,58,57,50,68,-1,-1
17138,2,23,12,4,6,2,9,84,85,57,45,22,2,69,11,47,54,88,88,42,69,22,56,6,6,50
33424,1,15,4,4,3,1,1,26,51,63,56,48,90,85,79,74,77,76,70,32,74,13,13,44,42,29
44211,2,60,12,1,3,0,5,10,47,22,8,4,100,16,13,13,10,47,47,9,5,5,3,6,10,13
1674,2,33,-1,3,4,2,3,31,52,51,51,30,31,8,3,75,73,72,52,6,51,51,8,71,-1,-1
7895,2,29,-1,3,6,9,9,71,72,84,84,79,79,81,75,86,21,70,72,79,86,90,91,90,-1,-1
38752,2,15,4,1,4,3,1,52,52,56,36,31,28,69,70,21,51,91,89,62,77,46,47,70,71,54
40259,2,59,12,2,4,2,0.5,52,52,51,51,32,12,51,13,70,69,68,90,52,71,51,51,94,50,50
28816,1,58,8,4,3,0.5,0.5,7,50,8,8,7,52,4,8,78,3,4,63,5,4,3,-1,3,2,1
43481,1,76,5,1,2,0,-1,21,4,8,6,4,85,1,1,87,1,11,2,4,6,4,2,9,3,7
23044,2,31,8,4,5,-1,1,66,33,49,31,69,30,35,35,45,77,57,61,69,40,70,-1,61,39,37
44330,1,29,12,1,4,-1,2,51,53,52,52,52,52,52,52,51,51,52,51,51,51,51,51,50,51,51
33507,2,15,4,2,4,1,1,31,51,60,43,40,36,28,1,52,47,50,70,49,49,31,32,58,51,31
46713,1,52,-1,4,4,1,8,32,32,49,12,48,52,49,12,95,54,35,54,79,81,49,12,14,-1,-1
36142,1,20,4,4,6,2,3,72,72,72,57,70,72,71,94,73,54,53,55,55,83,68,52,69,71,72
4441,1,56,11,1,2,2,2,3,3,6,12,29,8,4,4,98,12,24,26,3,26,10,6,29,2,2
28177,2,48,12,1,3,0.5,2,51,50,52,66,49,49,68,48,47,49,71,72,50,50,17,-1,18,18,18
33419,2,22,3,4,3,0,5,70,70,71,52,50,49,35,52,76,53,69,70,69,74,53,53,53,74,55
21662,2,53,12,1,5,3,2,80,82,83,53,52,34,10,10,12,51,13,15,48,48,52,-1,93,74,74
47800,1,36,8,2,4,1,1,37,32,31,31,12,12,6,9,91,52,36,30,31,51,10,8,34,10,10
38183,1,35,1,4,6,2,-1,72,73,72,30,27,37,12,11,49,52,64,70,96,85,26,28,100,53,50
36006,1,29,12,4,4,2,7,75,75,74,53,75,69,6,3,90,55,5,3,58,73,77,76,57,80,76
37458,2,63,5,1,3,3,1,10,12,12,14,14,93,8,9,93,52,6,8,7,9,9,9,53,8,10
34073,2,51,11,4,2,0,0,32,56,33,31,56,53,31,32,89,31,57,58,9,34,8,10,53,33,34
45520,2,68,-1,1,3,-1,-1,8,6,13,13,12,96,12,13,97,10,10,9,9,10,7,7,9,-1,-1
37420,1,25,13,4,6,16.5,3,63,58,66,64,63,64,65,64,65,63,67,66,62,63,66,64,65,62,73
32629,1,18,-1,-1,4,3,2,64,71,49,57,63,72,80,44,52,71,41,53,60,51,57,69,68,-1,-1
20526,1,18,8,1,6,16.5,3,87,87,79,50,29,39,52,58,13,89,71,53,72,80,68,50,69,70,70
22202,1,35,13,2,5,2,0.5,95,94,71,8,9,31,6,7,69,49,48,48,10,70,91,-1,71,49,49
7804,1,23,-1,4,3,-1,-1,10,9,31,10,31,95,9,8,30,52,9,12,71,30,10,10,7,-1,-1
2211,2,15,4,1,6,2,0,72,81,86,6,7,21,28,48,70,47,71,74,47,71,30,69,48,69,46
42100,1,18,1,1,4,2,0.5,45,71,60,50,39,49,7,7,46,47,23,39,51,67,25,24,51,35,33
45283,1,39,12,2,3,0.5,3,57,52,67,37,33,58,28,27,56,48,70,70,48,30,37,52,71,51,39
37165,1,50,11,1,1,0,0.5,11,23,10,12,49,37,13,12,94,28,32,10,9,25,33,9,57,12,12
45995,2,45,-1,4,4,0,2,51,50,48,30,30,70,10,9,79,46,78,75,20,9,13,12,25,-1,-1
50738,2,62,5,1,3,2,6,6,29,6,19,33,19,12,9,77,19,30,16,8,10,4,4,10,7,7
13151,1,23,1,4,4,1,4,52,69,53,6,6,48,28,21,21,67,71,70,70,66,49,51,52,51,51
3091,2,52,3,1,3,0.5,2,5,50,17,7,10,3,2,4,67,6,66,48,7,5,6,4,26,5,5
10503,2,22,-1,1,6,-1,-1,96,28,57,46,20,5,25,26,8,100,100,100,82,100,51,25,67,-1,-1
46854,2,18,-1,4,4,1,5,66,62,48,28,28,48,2,1,69,29,69,67,70,59,14,12,75,-1,-1
43075,2,16,4,1,2,-1,-1,59,66,38,64,73,52,52,71,41,74,48,33,61,65,48,77,69,62,39
19009,2,44,8,2,4,4,5,4,6,5,4,47,4,4,5,46,86,88,93,50,19,21,25,35,16,17
36249,2,17,4,1,6,2,4,77,77,70,20,9,32,68,67,14,70,89,79,59,48,33,9,16,70,63
30479,1,40,12,1,6,1,4,73,73,72,72,51,13,52,52,38,57,75,75,75,76,78,-1,72,73,70
1109,1,39,-1,3,6,1,6,52,52,62,28,14,47,15,9,32,84,50,67,32,33,51,33,69,-1,-1
32914,2,34,-1,-1,4,2,3,66,60,57,48,53,25,21,20,49,49,69,94,50,51,52,54,82,-1,-1
31291,1,24,12,4,5,1,1,68,37,59,46,52,51,43,57,44,55,46,59,46,48,56,-1,32,57,49
5740,2,13,-1,3,6,3,2,67,68,72,9,9,48,13,13,12,74,64,55,50,77,63,16,73,-1,-1
43653,2,56,3,2,4,3,0.5,12,70,28,9,9,9,4,10,71,100,52,7,6,52,33,5,11,12,12
33761,1,30,10,4,6,8,4,91,91,91,52,29,33,36,57,59,91,55,55,71,71,88,75,91,91,90
10532,1,24,-1,1,6,0,1,67,54,54,53,47,14,49,35,50,52,66,66,49,53,53,48,48,-1,-1
9438,2,53,-1,4,4,1,1,54,54,50,58,52,52,52,52,54,53,70,71,52,52,52,52,62,-1,-1
31837,1,57,8,4,5,0.5,3,13,13,11,12,68,30,9,12,93,93,74,71,20,20,19,-1,9,12,13
45143,2,64,5,2,3,0.5,0.5,8,52,11,52,49,48,67,28,90,8,47,49,10,30,11,10,11,10,9
48433,1,36,11,4,4,4,2,46,92,50,49,49,50,32,30,48,30,87,73,73,73,73,47,47,49,17
3129,2,46,8,1,4,4,4,9,10,11,12,10,36,67,32,11,36,74,96,6,35,7,9,70,32,9
37783,1,24,12,1,4,2,2,32,65,22,14,72,50,11,98,98,72,48,49,53,51,38,58,24,79,41
13597,1,79,-1,1,4,1,2,54,53,53,48,68,48,28,30,48,46,49,55,69,53,51,51,67,-1,-1
19844,1,42,12,4,4,0.5,0,14,25,28,7,8,12,12,11,72,55,56,45,58,57,25,16,39,15,50
5268,1,63,5,2,4,0.5,2,49,48,48,28,48,67,9,11,53,52,51,29,10,13,29,8,68,31,10
27660,2,27,8,1,6,3,0.5,31,71,51,52,35,80,35,11,31,31,71,52,33,33,33,55,100,33,31
37404,2,55,12,1,6,2,1,74,53,76,12,14,14,13,13,12,71,67,53,53,67,28,69,70,57,72
26199,2,18,4,1,6,2,-1,50,48,51,51,49,49,52,50,49,51,50,48,50,50,51,31,55,54,53
29126,1,42,12,2,6,16.5,0,100,100,21,63,48,30,37,81,86,46,44,31,75,98,99,-1,99,41,60
36167,2,18,4,1,6,3,3,82,82,85,54,20,40,59,63,17,27,54,24,31,59,56,8,69,96,89
4802,2,37,12,4,4,2,10,19,29,29,29,28,63,26,27,26,27,65,65,29,39,26,16,68,46,45
40444,2,57,5,1,6,3,7,70,65,94,34,11,9,7,9,38,73,73,84,86,80,59,32,91,51,53
26975,2,53,3,4,6,2,5,55,59,57,39,12,16,29,33,46,77,67,54,54,55,49,51,56,60,53
33155,1,27,-1,-1,6,-1,-1,52,52,52,52,52,53,51,54,52,54,54,54,54,52,53,51,51,-1,-1
33333,1,70,5,2,3,1,3,14,15,11,11,53,69,30,29,98,56,33,13,16,16,15,16,14,14,14
11762,2,56,3,1,3,0,0.5,8,53,8,8,29,30,50,10,30,30,75,72,6,6,7,7,61,9,8
33391,1,15,4,1,6,3,1,96,98,98,32,44,38,68,96,30,94,96,95,90,98,96,99,99,98,97
32747,2,15,-1,-1,6,2,1,52,55,62,53,40,52,18,14,74,54,96,97,57,70,74,46,50,-1,-1
32683,2,38,-1,-1,6,2,2,2,17,26,99,8,2,10,8,30,13,91,93,37,66,10,52,72,-1,-1
1718,2,43,-1,4,4,3,5,47,66,47,39,45,54,40,26,49,65,67,66,50,56,50,46,48,-1,-1
15033,1,58,-1,4,1,0,0,3,4,2,1,2,1,3,3,76,4,6,8,4,4,3,3,2,-1,-1
13858,2,66,-1,4,2,-1,-1,4,4,5,6,10,6,4,3,4,6,6,5,5,3,4,5,3,-1,-1
45725,1,14,-1,1,6,5,-1,75,75,75,26,30,33,31,33,8,76,76,76,75,76,52,30,72,-1,-1
37792,2,36,12,1,4,2,6,92,80,97,38,39,55,73,73,6,96,94,83,38,86,96,53,92,94,94
14026,2,45,-1,2,4,2,-1,67,70,92,59,74,38,57,41,30,66,66,49,29,75,74,52,69,-1,-1
35255,1,15,7,1,6,2,3,12,41,10,36,60,82,98,69,60,49,38,9,28,64,86,99,45,29,20
33612,2,24,1,2,4,1,0,53,48,54,71,71,91,52,56,30,70,72,72,10,30,31,32,33,30,53
32350,1,24,-1,-1,6,1,0,55,55,88,13,12,91,10,57,7,87,48,52,49,55,53,54,53,-1,-1
30559,1,41,3,2,2,0,0.5,28,50,32,33,50,72,10,12,73,36,39,41,51,32,32,-1,49,34,36
1626,2,31,-1,4,3,0,1,57,51,67,10,32,10,24,8,12,69,52,54,46,46,51,4,73,-1,-1
30129,2,34,12,1,6,2,1,78,53,100,53,50,0,49,49,1,100,100,100,100,97,91,-1,52,94,96
11803,1,39,12,1,3,0,2,5,7,8,5,1,20,6,3,29,6,3,33,47,19,15,4,18,12,22
36639,1,22,8,4,3,4,5,52,53,87,27,52,15,97,77,55,47,73,29,12,12,12,50,51,50,51
6442,1,61,-1,4,6,10,-1,91,74,75,56,4,11,9,13,50,91,72,73,51,97,99,78,70,-1,-1
7662,2,21,-1,4,4,1,2,56,22,75,65,51,28,1,0,86,37,63,65,18,46,23,28,26,-1,-1
28324,1,55,12,5,5,0.5,8,35,73,47,34,31,48,32,11,80,55,53,36,13,35,35,-1,47,33,50
20141,2,45,12,2,4,3,6,30,31,31,60,27,30,20,8,91,62,47,68,16,43,31,18,31,26,27
17258,2,65,8,5,3,0.5,2,11,49,27,26,51,70,51,51,68,6,49,50,28,29,6,30,28,10,12
24138,2,29,12,4,5,1,0.5,48,50,59,31,32,10,53,12,33,53,53,52,61,77,22,-1,71,53,31
10861,2,58,-1,4,6,2,1,71,71,71,6,7,7,12,12,30,95,96,97,79,80,11,10,70,-1,-1
7412,2,27,-1,3,6,3,2,53,88,75,5,0,0,69,69,30,100,91,77,72,71,63,29,70,-1,-1
3675,2,30,12,4,4,0.5,2,32,31,30,71,71,29,29,29,54,54,50,32,52,70,52,31,32,32,33
13860,1,13,-1,2,3,1,-1,53,43,37,38,10,56,12,16,66,15,53,78,51,55,14,15,57,-1,-1
33116,1,24,-1,-1,6,3,2,72,72,72,33,14,56,93,70,31,73,32,10,95,78,80,51,73,-1,-1
49967,2,64,5,1,1,0,0,10,10,7,8,24,88,66,67,92,48,70,48,11,10,13,14,7,9,8
40070,2,38,11,2,4,1,1,44,90,69,9,10,45,78,14,23,87,90,72,53,51,13,54,54,49,43
1919,2,67,5,1,4,5,13,12,13,29,11,53,13,54,13,56,36,94,83,9,9,31,10,52,11,16
9565,1,67,-1,4,3,-1,2,11,12,13,17,52,51,14,12,12,48,48,47,29,32,12,13,12,-1,-1
29713,2,24,8,1,5,8,15,64,73,72,48,33,74,60,33,51,43,49,50,70,52,29,-1,52,56,56
38030,2,28,12,1,3,0.5,4,56,48,72,73,73,51,33,35,36,35,58,73,72,52,35,34,58,57,59
8409,2,30,-1,3,3,-1,2,14,73,13,67,68,4,36,8,30,71,75,70,49,56,32,10,72,-1,-1
3002,2,55,8,1,3,0.5,0.5,10,10,9,9,10,29,10,10,90,27,28,29,10,10,10,13,14,8,10
48382,1,31,12,2,6,3,2,96,78,93,24,31,4,6,10,15,86,65,78,88,93,58,62,85,92,47
44930,1,39,1,4,4,1,4,44,29,73,7,30,73,1,1,44,2,1,10,68,67,6,7,65,6,8
40441,2,64,8,1,4,4,0.5,6,35,26,33,53,37,71,3,79,20,49,34,4,4,5,6,5,5,5
42673,2,30,12,2,4,2,1,79,81,82,5,3,70,52,51,28,54,77,79,5,78,49,3,73,73,52
37438,2,62,7,2,3,2,16.5,3,3,2,52,52,30,2,2,69,29,4,3,3,2,2,2,3,2,2
38461,1,69,5,1,4,0.5,2,32,32,33,32,74,60,29,13,72,54,65,55,14,35,33,33,35,12,31
47743,2,44,13,4,6,3,6,73,87,70,7,47,33,10,9,78,81,35,35,48,39,56,63,83,53,30
37303,2,44,12,4,3,0.5,1,32,32,32,33,33,71,12,14,71,32,32,33,33,33,12,13,51,34,11
37677,2,42,8,2,4,10,3,70,73,82,33,19,54,14,8,11,73,72,72,72,70,81,69,93,74,58
10786,1,44,-1,3,6,1,-1,95,73,90,8,9,8,8,10,48,93,11,11,50,69,9,9,9,-1,-1
4615,2,49,1,2,3,0.5,3,30,29,29,29,69,50,53,33,33,76,76,51,51,49,50,29,48,47,30
20774,1,45,12,4,6,16.5,0,71,53,20,23,23,25,27,10,9,10,10,10,10,10,10,12,11,51,71
33604,2,23,12,4,6,1,1,68,88,68,10,13,66,94,92,18,58,19,9,56,89,48,43,25,22,59
47900,1,34,12,1,4,0.5,0,35,47,35,48,33,3,35,29,72,60,51,53,41,45,6,3,48,34,33
41355,1,30,1,4,3,0,0.5,8,9,10,9,50,89,51,50,5,6,65,7,8,10,8,10,9,10,8
30909,1,14,4,2,5,1,0.5,66,84,33,15,15,53,4,7,4,71,50,68,77,77,70,-1,81,26,62
41132,1,18,4,4,6,6,4,97,84,82,46,18,43,52,41,21,71,60,59,65,88,83,48,59,85,90
14311,2,22,-1,1,4,1,8,64,60,62,35,16,50,73,41,34,50,51,47,67,61,64,18,65,-1,-1
19507,2,21,1,4,6,3,0.5,69,69,70,22,0,86,2,3,1,88,73,82,30,69,64,3,67,28,47
39912,2,30,3,2,6,10,0,70,73,53,11,12,55,10,14,15,96,51,50,50,74,51,7,48,47,46
9465,2,36,-1,4,4,-1,1,72,71,49,51,47,48,50,49,48,69,70,70,51,51,51,50,71,-1,-1
23192,1,15,4,4,6,1,2,54,71,68,8,6,7,32,31,100,67,49,68,100,94,63,-1,67,65,94
20222,2,58,8,4,3,1,0,11,10,10,10,10,47,11,10,68,50,30,30,9,11,11,11,11,8,8
6761,2,46,-1,4,4,3,2,64,52,56,45,53,53,2,3,30,65,51,41,6,66,51,10,69,-1,-1
5970,1,17,-1,1,3,1,-1,46,53,58,55,59,51,55,63,5,41,58,61,57,52,54,54,67,-1,-1
29012,2,56,3,2,5,1,2,11,38,25,50,57,51,33,35,68,77,72,76,43,43,13,-1,68,32,19
14712,1,36,-1,1,6,6,5,70,97,69,54,23,70,53,100,52,97,77,100,61,96,71,91,83,-1,-1
38602,1,23,12,1,3,0.5,0.5,47,50,65,48,41,47,68,59,50,72,56,49,31,69,53,28,44,70,62
5794,2,20,-1,1,6,5,6,95,94,94,4,6,5,92,72,7,6,52,30,90,93,63,92,93,-1,-1
2461,2,45,12,1,4,2,16.5,33,35,53,50,53,53,69,68,51,73,85,84,54,48,37,48,50,52,55
47997,1,19,4,1,6,4,10,65,62,54,65,11,11,36,34,33,48,35,33,91,91,51,52,90,63,30
6005,1,23,-1,1,4,1,-1,100,74,83,56,36,12,72,73,33,74,94,94,56,78,52,32,73,-1,-1
50291,2,34,8,4,3,0.5,0.5,8,8,10,10,9,78,48,35,88,49,33,42,26,30,6,10,45,9,28
44077,1,46,3,4,3,0.5,0.5,50,52,51,13,31,30,10,11,50,32,50,51,49,31,9,50,51,10,50
11964,1,19,9,2,4,11,10,34,24,51,20,70,31,62,46,76,25,33,74,38,70,33,30,75,39,80
891,1,57,-1,4,6,1,-1,96,100,96,97,98,4,48,71,10,100,97,98,96,100,49,52,97,-1,-1
44297,2,39,3,1,6,1,2,73,71,50,50,35,35,50,36,37,52,51,70,52,53,35,70,71,53,53
