Artist,Track,User,Rating,Time
40,176,50600,50,17
6,16,7084,48,7
44,162,42688,89,16
26,64,23923,71,22
11,153,40842,17,15
20,45,17806,52,21
2,8,4452,13,18
26,61,24075,69,22
40,181,50342,12,17
4,11,36443,66,13
21,48,18103,60,21
22,53,32894,31,0
26,67,23231,50,22
46,169,45096,14,16
0,2,1424,12,6
34,86,29517,33,23
46,168,45007,9,16
21,50,20279,71,21
6,15,7429,28,7
12,30,11638,65,19
45,163,44013,30,16
3,10,5104,47,18
22,54,19383,68,21
36,93,31385,28,23
33,85,26871,6,11
47,171,46519,10,4
40,176,50092,65,17
40,177,50433,9,17
26,67,21777,31,22
46,169,43675,30,16
42,158,43083,12,16
23,56,19211,36,21
37,98,31141,48,23
40,178,48900,91,17
43,160,41905,31,16
10,142,35897,32,12
2,68,24225,10,22
9,22,7790,17,7
14,95,29660,10,23
2,173,49334,32,17
2,68,24312,6,22
40,176,50154,27,17
10,27,6083,49,7
22,55,20037,69,21
37,99,31931,43,23
20,45,18733,45,21
37,100,31118,8,23
39,104,29559,88,23
14,95,31243,35,23
16,35,15977,47,8
4,11,4627,38,18
2,173,49774,52,17
17,36,14055,7,8
43,159,42644,87,16
35,90,30083,2,23
48,172,47910,18,17
0,151,40102,87,15
26,64,23515,52,22
46,165,43658,32,16
46,165,45254,51,16
21,22,18284,30,21
5,13,4915,64,18
40,178,50701,52,17
7,17,7332,76,7
47,171,47037,42,4
2,174,49351,75,17
7,19,8687,78,7
28,72,24473,10,22
6,16,6691,12,7
21,48,21669,66,22
9,23,9203,11,7
11,153,40911,49,15
10,141,35026,29,12
10,27,9831,35,7
6,149,38700,28,15
46,169,43795,46,16
46,167,44923,50,16
49,182,47742,48,17
40,177,49783,8,17
22,52,19736,34,21
26,67,23456,50,22
26,67,22305,6,22
30,78,23264,11,22
17,36,14558,49,8
46,165,43624,13,16
46,168,43431,32,16
1,4,2194,28,18
10,140,33734,49,12
34,86,28055,30,23
47,170,46914,12,4
47,171,46866,19,4
4,11,4362,30,18
21,47,19318,51,21
22,126,32232,53,0
16,138,34527,10,12
21,60,21875,45,22
49,182,49436,71,17
6,14,7091,50,7
26,66,21782,33,22
22,52,33099,52,0
10,26,10104,57,7
12,34,14041,29,8
14,95,31673,45,23
21,47,19512,52,21
7,18,7714,32,7
21,47,19864,30,21
21,48,19261,49,21
6,15,6175,10,7
7,17,7810,48,7
39,104,30051,43,23
4,11,3332,31,18
11,152,40859,72,15
2,70,24877,11,22
22,114,33181,21,0
14,94,29863,8,23
0,3,97,45,6
22,113,32582,13,0
0,1,40117,32,15
15,42,16969,28,9
3,10,5209,41,18
42,158,43149,48,16
2,70,21915,29,22
47,171,45550,10,4
12,30,11605,69,19
27,71,23737,29,22
7,18,8150,62,7
39,105,32095,73,23
7,17,8501,32,7
31,79,27334,52,11
32,83,26717,13,11
47,170,46945,11,4
43,159,42456,53,16
22,53,32774,29,0
26,64,23331,53,22
11,29,9747,26,7
15,42,16972,30,9
42,158,41458,25,16
20,46,17925,30,21
10,24,10288,59,7
16,134,34186,8,12
16,137,33807,41,12
5,13,3275,15,18
22,122,32419,31,0
46,165,44457,29,16
46,166,44312,48,16
10,26,9259,27,7
22,126,32480,35,0
39,105,31338,9,23
10,26,9889,33,7
11,152,40831,9,15
10,140,35122,47,12
20,45,18873,22,21
44,162,41638,49,16
26,62,23150,51,22
6,149,39065,40,15
40,146,36622,11,13
21,22,18673,29,21
2,70,24087,8,22
42,157,41151,90,16
49,183,48503,49,17
22,117,32740,49,0
13,31,13202,1,19
22,113,33113,15,0
22,110,32420,29,0
16,135,34498,51,12
17,36,16189,30,8
12,34,14638,49,8
4,12,5119,8,18
34,87,29379,29,23
26,61,24130,49,22
5,13,5047,32,18
29,74,24095,23,22
16,136,33562,8,12
14,95,31389,30,23
26,64,23950,32,22
0,150,39882,43,15
40,146,37940,21,13
4,12,3567,50,18
21,51,20093,45,21
22,53,19662,29,21
30,78,24914,30,22
49,183,49976,46,17
2,175,48912,31,17
22,122,33027,23,0
40,147,38377,42,13
10,141,34740,12,12
0,2,656,28,6
24,58,18215,29,21
37,100,29167,10,23
0,3,1524,49,6
2,174,50168,5,17
32,82,26225,15,11
2,70,22267,8,22
10,25,9677,94,7
4,12,4617,32,18
14,94,29465,49,23
30,78,21729,40,22
3,10,4991,34,18
20,46,19011,51,21
10,140,35468,51,12
2,175,48644,2,17
39,106,30569,14,23
10,25,10663,2,7
0,150,39200,11,15
4,12,36621,71,13
23,57,17874,51,21
14,96,28110,40,23
26,61,22486,94,22
2,7,2788,11,18
40,181,48515,46,17
49,183,50493,29,17
20,46,17468,29,21
10,27,8541,29,7
37,100,28402,91,23
37,100,32000,1,23
22,118,32287,29,0
20,44,19021,10,21
40,181,47499,14,17
44,161,42175,47,16
40,176,49794,28,17
20,44,19053,31,21
45,163,44898,66,16
34,86,29292,27,23
8,20,8989,11,7
27,71,23170,10,22
39,105,30046,30,23
4,11,2042,92,18
37,99,30556,9,23
35,90,29628,29,23
41,155,41944,31,16
26,67,23921,71,22
10,143,35339,32,12
41,156,41636,61,16
37,98,31345,40,23
21,48,22548,48,22
42,157,41001,61,16
46,165,44826,29,16
14,32,13489,28,19
45,164,45254,66,16
32,84,27077,15,11
16,35,16056,36,8
22,55,32301,70,0
21,48,23005,10,22
38,102,30846,12,23
28,73,25433,29,22
10,145,34002,17,12
21,60,22917,51,22
41,155,41868,49,16
37,98,30926,11,23
29,75,23482,10,22
1,4,2170,7,18
31,80,27204,52,11
15,33,12848,15,19
22,52,19649,36,21
35,91,28199,8,23
7,19,6205,52,7
10,27,10282,49,7
4,11,4695,55,18
29,74,22172,29,22
0,1,1367,32,6
22,53,18455,50,21
40,180,49427,15,17
42,157,42374,50,16
15,33,11968,4,19
22,115,32793,26,0
22,54,17982,12,21
27,71,21323,29,22
38,102,29122,29,23
21,22,18089,8,21
10,145,34438,31,12
40,146,36893,30,13
4,12,3991,32,18
9,23,10273,28,7
28,72,25445,7,22
6,149,38759,53,15
37,97,31325,3,23
37,98,31413,19,23
46,167,44020,2,16
16,138,33728,25,12
22,130,32974,11,0
22,54,20488,20,21
20,45,18833,62,21
3,9,4281,6,18
8,20,8958,56,7
35,89,28882,49,23
47,170,46558,12,4
37,99,29868,7,23
37,100,29271,11,23
5,13,5131,10,18
21,50,19237,42,21
33,85,34498,31,12
44,161,41652,12,16
40,147,38325,13,13
10,142,33624,27,12
15,42,17041,10,9
20,44,19005,26,21
41,156,41258,68,16
13,31,12593,6,19
40,177,50352,28,17
10,27,6631,47,7
26,65,23657,51,22
40,146,38020,36,13
38,102,29710,27,23
11,153,39952,90,15
16,135,34563,12,12
23,56,17853,16,21
26,63,24077,49,22
1,5,3785,13,18
34,87,29401,29,23
40,177,49457,30,17
14,95,31081,47,23
21,49,19994,43,21
26,64,23599,1,22
4,12,36422,88,13
46,166,44908,12,16
6,16,6038,81,7
40,178,48097,37,17
40,147,36326,13,13
16,136,33660,7,12
10,140,33460,10,12
10,142,34603,38,12
41,155,41830,70,16
14,95,31234,4,23
3,9,1957,12,18
4,12,3349,79,18
46,166,43807,57,16
23,56,19350,14,21
27,71,24020,17,22
20,45,17594,48,21
2,7,1944,10,18
10,143,33328,11,12
0,1,1711,23,6
2,173,49986,30,17
37,99,31881,85,23
24,58,20454,9,21
14,94,31362,29,23
22,53,32425,74,0
20,45,17166,10,21
2,7,4120,50,18
20,45,18715,31,21
38,102,30567,70,23
0,1,38553,35,15
7,19,8726,48,7
9,21,7618,40,7
1,5,3342,33,18
33,85,26822,13,11
35,92,29959,50,23
49,183,50788,48,17
41,156,41549,51,16
11,28,6097,48,7
21,49,20129,53,21
7,18,8112,68,7
34,87,29561,26,23
21,51,20263,47,21
29,75,24305,10,22
14,95,31428,29,23
21,47,17393,29,21
37,100,30295,4,23
6,148,38929,28,15
6,149,39669,29,15
2,7,5211,45,18
40,176,49236,9,17
37,101,32129,2,23
46,168,44344,28,16
21,50,19740,66,21
11,28,10525,28,7
23,57,18373,29,21
0,1,40069,61,15
32,83,27606,50,11
2,68,23127,11,22
30,78,24489,41,22
4,11,36861,70,13
26,62,23377,39,22
33,85,26575,48,11
10,27,7760,9,7
2,173,48148,28,17
10,145,33976,14,12
31,80,26325,31,11
24,58,20931,8,21
37,101,31959,43,23
2,69,24232,30,22
23,56,17828,9,21
37,100,30597,25,23
7,17,7094,71,7
26,64,23418,72,22
22,127,33093,9,0
47,170,45634,31,4
16,137,34996,46,12
13,31,11127,92,19
4,11,37106,91,13
25,59,20001,7,21
7,17,8364,14,7
30,78,23479,41,22
22,123,33121,30,0
20,45,18261,24,21
22,117,33094,48,0
20,46,18690,20,21
16,35,15237,29,8
43,160,41888,30,16
38,102,32105,58,23
12,34,14695,10,8
10,143,33747,31,12
37,97,30903,48,23
32,83,27515,44,11
10,140,35337,29,12
33,85,27401,50,11
40,146,37347,23,13
3,9,3972,67,18
11,28,8991,87,7
1,5,2664,18,18
0,151,39283,10,15
6,148,39075,30,15
22,52,18204,47,21
20,45,17336,30,21
29,74,23195,52,22
10,142,35251,12,12
27,71,25187,4,22
35,90,30389,9,23
37,100,29719,11,23
39,105,29735,6,23
21,47,19434,48,21
22,111,32534,13,0
22,124,32735,29,0
16,139,34067,30,12
6,15,6600,13,7
26,66,23987,33,22
1,6,2643,21,18
33,85,35153,50,12
22,52,20873,30,21
35,90,30507,8,23
10,143,34104,11,12
37,99,31194,71,23
39,105,31026,8,23
10,144,35314,12,12
28,73,24760,9,22
22,133,32971,34,0
40,146,38084,29,13
10,24,6086,68,7
2,68,24488,29,22
45,164,44556,74,16
46,168,43746,29,16
46,167,45080,10,16
37,98,30564,1,23
0,3,1400,50,6
40,179,47358,10,17
14,96,31208,46,23
11,153,40850,12,15
21,48,18866,32,21
21,49,18576,50,21
35,89,29759,47,23
21,50,19654,30,21
10,141,36005,30,12
22,114,32361,50,0
22,52,20461,52,21
26,66,22977,42,22
37,99,29054,2,23
7,19,7105,31,7
43,160,41747,46,16
28,73,22721,9,22
26,64,23632,39,22
11,28,9065,55,7
6,14,5836,12,7
4,12,36175,90,13
22,121,32826,56,0
40,147,36651,36,13
21,50,20179,56,21
16,35,16461,6,8
14,95,31435,10,23
11,152,40377,12,15
40,147,36052,29,13
40,178,48897,4,17
22,55,20764,31,21
11,28,9799,100,7
16,138,33912,7,12
16,139,33804,67,12
21,48,22716,29,22
6,16,6195,49,7
40,177,50237,6,17
10,143,33664,27,12
36,93,31620,33,23
37,98,28261,10,23
10,24,10275,34,7
33,85,25682,39,11
6,148,38793,44,15
22,52,18711,35,21
3,9,5243,30,18
2,173,48207,51,17
26,63,23299,11,22
2,68,22053,38,22
43,159,41607,68,16
38,102,30921,29,23
46,167,44527,10,16
10,140,34538,51,12
3,10,3771,25,18
40,146,37587,12,13
44,161,42916,67,16
12,30,11765,28,19
47,170,47024,21,4
47,171,47168,28,4
10,144,35492,43,12
26,66,23712,28,22
22,55,19375,42,21
30,78,21295,31,22
35,88,30422,91,23
36,93,31613,70,23
40,176,50880,9,17
39,103,30301,29,23
2,173,47626,73,17
37,100,31615,8,23
5,13,4595,37,18
35,90,29903,7,23
10,26,10643,15,7
10,27,8275,92,7
46,165,43893,15,16
0,151,40470,30,15
3,10,3194,34,18
39,104,27725,49,23
40,181,47787,9,17
2,68,24717,8,22
40,146,36141,14,13
24,58,19084,7,21
43,159,41739,53,16
15,33,11892,3,19
40,177,49316,2,17
16,35,13729,53,8
7,18,7437,88,7
38,102,31800,42,23
10,24,10674,31,7
2,174,49318,58,17
42,158,41782,59,16
12,34,15288,70,8
11,29,7369,53,7
4,12,3163,15,18
49,182,50055,1,17
15,33,11900,10,19
22,54,19340,35,21
16,138,33606,41,12
40,180,49214,22,17
21,51,17902,10,21
24,58,20415,7,21
30,78,25039,8,22
2,8,2051,11,18
6,148,38609,76,15
26,61,23442,8,22
26,64,23933,53,22
32,82,27085,51,11
4,11,38363,11,13
41,156,41924,68,16
21,48,20314,46,21
10,143,34088,13,12
22,53,20158,50,21
14,32,12937,39,19
37,98,31385,30,23
18,37,16644,13,9
30,77,24065,49,22
36,93,27685,9,23
10,25,6640,13,7
33,85,27264,10,11
21,48,21374,14,22
32,81,26583,49,11
2,70,24015,8,22
34,86,29392,9,23
49,183,47325,91,17
10,144,35428,51,12
45,163,45234,53,16
26,66,21724,19,22
7,19,8761,94,7
11,28,7186,35,7
10,142,35585,50,12
14,94,30505,36,23
26,63,21808,47,22
22,109,32884,68,0
10,144,35892,3,12
6,16,7359,13,7
0,0,1495,41,6
24,58,18535,7,21
7,17,8872,13,7
42,158,42112,32,16
22,111,32860,69,0
10,143,33460,13,12
24,58,18235,32,21
40,147,36752,29,13
46,165,43944,44,16
21,47,19800,43,21
37,101,32115,29,23
3,9,2890,70,18
39,104,30607,9,23
43,160,43021,47,16
37,101,28137,29,23
22,130,32267,30,0
14,32,11715,9,19
21,47,19613,50,21
16,135,33500,7,12
11,152,39565,10,15
47,171,45722,67,4
40,176,49255,68,17
2,8,5129,32,18
5,13,5376,29,18
32,83,26079,13,11
49,182,49714,36,17
2,68,24789,35,22
22,123,32373,4,0
10,24,6628,46,7
10,140,33444,31,12
27,71,23500,11,22
16,134,33682,6,12
30,78,22052,81,22
35,88,30362,62,23
45,164,44376,52,16
10,26,7376,12,7
31,80,26504,10,11
0,3,1017,37,6
44,161,41784,84,16
39,104,29262,44,23
12,30,12918,6,19
22,53,32509,13,0
39,105,30011,53,23
6,149,38561,70,15
14,32,12895,40,19
44,162,42746,30,16
0,2,369,27,6
21,49,20323,49,21
37,101,31714,68,23
7,17,8039,90,7
2,68,22314,29,22
10,26,8449,28,7
2,174,50239,59,17
48,172,47760,28,17
12,30,11659,11,19
26,67,23215,46,22
23,57,19866,29,21
4,11,3348,23,18
2,70,22871,44,22
22,116,32192,29,0
26,65,23779,43,22
16,135,33732,30,12
22,125,32802,41,0
16,35,16382,49,8
42,157,41962,15,16
46,169,43938,30,16
39,103,29060,27,23
10,24,5682,13,7
1,5,2197,7,18
31,80,27118,17,11
20,45,19067,10,21
46,165,43652,39,16
26,67,23469,41,22
7,18,7926,56,7
22,55,32217,71,0
23,56,20149,9,21
26,66,24043,8,22
1,6,3696,24,18
46,165,44442,10,16
39,105,30616,44,23
21,48,20164,57,21
11,29,10421,89,7
7,17,6852,49,7
5,13,5272,44,18
26,62,23831,8,22
22,53,17703,55,21
10,141,36008,63,12
35,90,30639,71,23
26,64,23284,84,22
36,93,30963,41,23
42,157,42781,16,16
30,76,21287,68,22
46,167,43453,53,16
21,49,20109,11,21
21,50,20091,77,21
35,88,29725,50,23
49,182,49936,10,17
30,76,21749,49,22
2,174,50285,29,17
21,51,19463,10,21
22,54,20898,58,21
16,134,34037,29,12
22,52,19956,51,21
10,26,10816,12,7
44,162,42025,31,16
35,89,29840,68,23
4,12,37533,90,13
45,164,43384,49,16
22,54,20769,85,21
44,161,41632,87,16
2,8,4230,30,18
6,16,6827,28,7
12,30,12760,14,19
0,1,39634,10,15
28,73,21335,61,22
21,47,19463,23,21
39,105,31900,9,23
39,106,28424,69,23
43,159,42590,67,16
37,101,31726,3,23
20,44,18191,30,21
8,20,5854,51,7
4,12,38347,88,13
32,84,26720,34,11
22,52,32586,34,0
0,150,40852,50,15
40,181,50745,55,17
10,27,8838,63,7
42,157,43313,51,16
16,35,13601,46,8
23,57,19057,6,21
2,174,49829,8,17
23,56,17879,40,21
22,53,32279,9,0
21,60,22792,51,22
37,101,31693,71,23
45,164,44741,75,16
2,175,47843,42,17
16,35,16429,44,8
43,159,42109,49,16
35,91,28862,54,23
43,159,42945,11,16
21,48,18924,25,21
35,89,27717,52,23
35,92,30657,36,23
4,11,36944,48,13
22,53,20850,12,21
10,24,9288,49,7
42,158,41860,12,16
4,11,4238,49,18
46,166,43486,30,16
28,72,25091,61,22
37,101,28902,51,23
2,70,24395,5,22
6,15,5962,50,7
15,41,17029,19,9
46,167,44569,53,16
11,152,38804,7,15
35,91,30560,52,23
7,17,8419,71,7
35,91,30039,47,23
22,121,32486,48,0
4,12,5034,50,18
9,23,9767,67,7
37,99,31440,17,23
6,16,5616,50,7
6,149,38686,50,15
36,93,29725,30,23
33,85,26216,49,11
42,157,41388,88,16
26,63,22459,42,22
22,129,33154,31,0
30,77,22001,34,22
2,8,2156,51,18
6,16,6512,73,7
26,66,23264,34,22
44,161,42499,69,16
22,54,18557,49,21
2,175,49397,2,17
43,160,42367,71,16
14,94,30626,7,23
45,164,45436,80,16
23,57,17489,42,21
11,153,39780,7,15
23,56,18200,28,21
46,168,44854,12,16
2,69,24507,9,22
46,168,45368,49,16
38,102,30821,58,23
11,28,10650,49,7
16,135,34903,12,12
7,18,8606,5,7
31,80,26238,8,11
10,24,10859,80,7
26,63,24171,52,22
45,164,44106,49,16
11,153,40090,16,15
10,27,10125,31,7
48,172,48356,8,17
32,83,25537,51,11
49,182,49232,32,17
40,147,37782,28,13
22,127,32277,44,0
2,8,5164,29,18
16,138,34193,32,12
21,50,19837,38,21
40,178,48919,28,17
37,101,28436,19,23
21,48,23011,61,22
33,85,35831,49,12
26,62,24009,50,22
22,116,32644,50,0
44,161,41377,100,16
22,133,32922,98,0
37,97,31884,28,23
22,117,33102,49,0
26,63,23996,67,22
21,49,17390,51,21
11,154,40498,13,15
22,131,32667,10,0
16,138,34224,34,12
45,163,45051,43,16
2,173,49671,9,17
26,62,22220,29,22
15,33,11259,16,19
22,53,17432,64,21
20,46,17251,1,21
21,48,21725,30,22
16,134,34424,29,12
18,38,16767,7,9
37,98,28682,50,23
10,144,34431,39,12
26,64,23552,47,22
35,89,29164,29,23
44,162,43158,32,16
6,148,39158,49,15
21,49,20421,7,21
1,4,2280,50,18
10,27,6025,48,7
6,14,6417,43,7
2,173,48295,2,17
11,153,38520,38,15
39,104,32163,39,23
46,165,43380,33,16
0,151,39733,43,15
5,13,5149,9,18
21,48,19553,80,21
0,1,40816,30,15
37,101,27844,27,23
10,142,33814,37,12
14,96,27921,69,23
38,102,31911,69,23
21,48,22113,58,22
22,55,17978,27,21
4,11,37830,48,13
10,26,7953,52,7
41,155,41111,38,16
21,48,21540,12,22
43,160,41308,14,16
30,77,23591,50,22
4,12,4122,69,18
22,55,33152,91,0
46,168,45342,36,16
11,28,7661,69,7
13,31,13261,42,19
0,0,1724,45,6
22,55,18171,6,21
26,67,23353,11,22
0,150,40003,32,15
6,148,38481,9,15
28,72,23365,36,22
6,15,6688,45,7
10,24,7730,81,7
4,11,36537,91,13
10,142,35320,71,12
2,7,5068,12,18
22,55,20698,29,21
6,15,7150,33,7
14,96,31060,30,23
10,25,10179,3,7
5,13,4457,49,18
30,77,23250,66,22
40,146,38227,51,13
2,174,49060,29,17
22,133,33196,30,0
40,179,49857,49,17
30,76,23747,8,22
6,16,7407,9,7
10,143,34543,51,12
40,146,37400,8,13
40,176,48759,76,17
47,171,45892,10,4
31,79,27042,27,11
10,140,33402,68,12
3,10,2530,33,18
22,55,18317,71,21
46,167,44673,51,16
33,85,25689,12,11
10,144,33976,12,12
20,44,17744,16,21
4,11,37129,88,13
44,162,43128,70,16
49,182,49066,46,17
0,151,40465,29,15
26,61,23510,8,22
34,87,28700,29,23
34,86,28655,30,23
37,98,30298,7,23
37,100,31954,11,23
46,166,43916,6,16
42,158,43305,30,16
4,12,37396,50,13
6,149,38743,11,15
10,144,36009,30,12
2,70,22472,30,22
22,110,32523,9,0
46,169,44079,30,16
40,177,48648,9,17
34,87,27775,11,23
16,35,14701,21,8
18,37,16677,10,9
21,47,19583,38,21
22,123,33049,45,0
6,14,6627,32,7
11,154,39568,33,15
33,85,27640,16,11
22,114,32483,5,0
29,74,21796,42,22
40,146,38244,0,13
31,79,26558,28,11
40,181,49338,75,17
41,155,41400,88,16
26,61,23050,25,22
26,63,22913,72,22
26,65,21820,27,22
16,35,16565,30,8
30,78,23321,51,22
2,175,50129,10,17
22,115,32765,11,0
16,35,14428,29,8
35,91,29842,28,23
45,163,44306,46,16
35,90,30856,28,23
42,158,43002,68,16
46,168,44290,12,16
20,44,18662,29,21
12,30,12572,12,19
10,140,34225,61,12
21,60,22435,28,22
29,74,23043,12,22
2,68,24838,56,22
2,173,48019,12,17
40,181,50048,8,17
37,98,29486,5,23
3,9,5230,10,18
37,98,31455,38,23
21,48,20256,29,21
2,174,50107,15,17
40,180,50250,13,17
44,161,42441,71,16
44,162,42853,29,16
7,17,8496,84,7
2,7,4767,42,18
11,28,9596,88,7
46,168,44647,11,16
3,10,3928,71,18
30,78,22797,30,22
31,79,27127,31,11
27,71,25023,68,22
20,45,17999,49,21
17,36,15005,29,8
40,177,50545,51,17
0,3,1558,30,6
24,58,18012,31,21
16,136,34824,33,12
0,0,1214,51,6
10,142,35296,12,12
11,152,40170,75,15
12,30,12684,17,19
22,113,33215,69,0
26,61,21314,2,22
46,169,45393,30,16
7,19,8843,30,7
26,63,23961,9,22
7,17,7724,17,7
6,14,6052,37,7
42,157,43020,49,16
6,149,38596,74,15
26,62,23830,10,22
0,151,39888,71,15
40,176,50475,10,17
35,88,29816,86,23
40,178,48938,26,17
4,11,36344,49,13
21,48,23025,52,22
31,79,26027,50,11
6,16,7305,64,7
2,69,21498,31,22
48,172,48660,32,17
46,165,44207,12,16
4,11,37427,33,13
10,141,33584,58,12
21,60,22553,16,22
10,26,6430,99,7
21,48,19721,30,21
29,75,22093,29,22
39,105,30090,30,23
16,138,34693,25,12
45,164,45177,32,16
16,139,33244,30,12
42,158,42925,33,16
30,78,25075,29,22
11,152,38427,12,15
26,67,24236,29,22
14,96,31733,28,23
2,174,48805,31,17
40,181,50026,64,17
33,85,26515,46,11
6,16,7288,30,7
44,161,42690,71,16
15,43,16731,13,9
22,133,32298,71,0
10,24,7752,36,7
39,104,29721,19,23
21,51,19383,50,21
10,140,35277,51,12
2,7,4733,10,18
39,103,30908,38,23
40,181,49393,13,17
21,22,19336,49,21
22,52,17350,51,21
26,64,23614,52,22
1,5,3126,51,18
22,53,20661,34,21
43,160,42170,48,16
22,112,33157,68,0
39,105,31194,73,23
40,178,47337,20,17
10,26,10428,50,7
22,55,32292,48,0
32,83,25498,12,11
12,30,12225,28,19
46,167,45150,12,16
22,127,32797,48,0
40,177,48714,12,17
14,94,32055,10,23
16,138,33661,9,12
22,107,32233,90,0
21,49,19627,11,21
2,69,23331,42,22
32,81,25974,70,11
39,106,31071,30,23
25,59,19998,10,21
7,18,8399,90,7
16,139,33734,71,12
10,25,6654,10,7
39,106,29528,8,23
10,145,34091,21,12
45,163,45075,31,16
14,94,29782,35,23
30,77,23096,28,22
3,10,1955,9,18
10,140,35558,13,12
22,123,32419,31,0
31,79,25936,31,11
0,1,950,20,6
37,100,27770,9,23
14,96,31076,45,23
36,93,31047,0,23
47,170,46894,13,4
26,65,23852,90,22
4,11,4101,69,18
26,65,21665,29,22
29,75,24411,11,22
29,74,22273,11,22
6,14,6217,30,7
4,12,36082,12,13
32,84,27526,29,11
1,5,3013,31,18
10,143,35531,25,12
3,10,2928,64,18
27,71,22326,0,22
26,65,23624,92,22
22,110,32954,2,0
0,151,40377,10,15
22,55,32906,49,0
4,12,4860,30,18
0,151,40161,14,15
38,102,28396,16,23
10,145,35774,31,12
3,9,4550,73,18
44,162,41156,31,16
9,22,7880,89,7
39,105,31390,80,23
21,50,19643,52,21
31,79,27560,11,11
31,80,25982,4,11
22,53,19539,69,21
20,46,18804,50,21
34,86,28198,9,23
40,178,48374,42,17
1,4,3418,54,18
9,21,10202,24,7
25,59,20289,5,21
3,10,5559,3,18
1,4,3531,32,18
21,51,18263,48,21
46,167,45318,68,16
16,136,33390,29,12
22,126,32840,30,0
26,67,23096,49,22
12,30,12218,46,19
10,25,6424,9,7
13,31,11329,60,19
35,91,28197,33,23
4,12,4523,49,18
16,135,34160,32,12
9,22,9748,17,7
43,159,41259,48,16
6,149,38588,12,15
32,84,25563,30,11
4,11,37096,68,13
40,177,48147,9,17
6,149,39011,34,15
46,169,43846,51,16
35,89,29023,44,23
48,172,47711,33,17
40,147,37786,47,13
12,34,15559,68,8
40,178,50581,70,17
22,108,32916,11,0
35,89,30324,55,23
21,51,19446,32,21
14,32,13049,32,19
4,12,36347,10,13
2,7,4161,9,18
24,58,17130,25,21
5,13,2435,43,18
39,104,29087,20,23
2,69,24288,30,22
29,74,22426,28,22
11,29,9123,31,7
10,27,10557,15,7
48,172,48663,32,17
2,70,23378,45,22
45,163,44163,48,16
0,1,853,32,6
2,175,49434,3,17
9,22,9927,34,7
20,45,18503,6,21
6,148,38971,21,15
26,65,23298,68,22
30,77,23846,9,22
31,79,26644,7,11
3,9,3509,30,18
20,45,17979,22,21
19,40,16982,27,9
21,48,21811,30,22
28,73,24894,51,22
14,95,31860,27,23
35,90,29965,54,23
35,90,29268,40,23
10,144,35368,43,12
10,140,35550,60,12
4,12,3370,49,18
45,163,44494,48,16
46,167,43805,21,16
40,177,47629,9,17
28,72,22182,88,22
22,53,32526,78,0
10,145,35758,32,12
22,119,32720,33,0
35,91,30179,42,23
34,86,28328,31,23
2,69,24430,51,22
21,60,22889,49,22
22,126,32356,23,0
4,11,3725,68,18
28,73,25294,35,22
5,13,4888,19,18
40,146,38142,27,13
40,180,49041,56,17
16,134,33972,31,12
40,178,48843,48,17
20,44,17919,31,21
22,52,20173,43,21
7,17,8559,90,7
11,154,40707,16,15
12,30,11465,67,19
37,99,28170,31,23
16,137,34887,48,12
40,181,50584,33,17
22,124,33165,29,0
6,16,6353,8,7
2,7,3646,32,18
46,168,44820,47,16
29,75,23273,44,22
30,77,25061,15,22
46,167,44374,50,16
35,92,30344,49,23
40,179,49561,42,17
0,150,40168,16,15
37,99,31256,8,23
33,85,25596,21,11
33,85,27315,16,11
12,30,12898,28,19
43,159,42322,66,16
40,176,49364,61,17
6,16,7313,49,7
16,139,34068,13,12
37,100,29738,1,23
15,33,11432,51,19
46,169,44664,70,16
26,66,22669,34,22
0,1,39140,28,15
36,93,30998,20,23
43,159,41084,88,16
4,12,37465,39,13
35,92,30148,31,23
6,148,39971,26,15
11,152,40214,72,15
7,19,7095,51,7
41,155,41534,89,16
42,158,43132,36,16
2,175,50311,58,17
40,147,37783,32,13
40,181,50793,8,17
31,80,26978,30,11
39,105,28801,72,23
33,85,27275,7,11
46,169,45151,44,16
21,48,19702,31,21
11,28,10182,38,7
46,166,44384,14,16
7,18,6059,18,7
40,177,50370,10,17
30,78,24445,49,22
20,44,19169,4,21
35,91,28275,29,23
6,14,6659,91,7
30,76,25162,46,22
10,26,10403,69,7
40,147,37419,15,13
32,82,25930,47,11
49,183,50392,1,17
14,94,28105,8,23
7,18,8012,45,7
23,56,19306,14,21
22,55,20520,89,21
0,1,1116,48,6
7,17,6167,30,7
22,130,32355,13,0
46,169,44162,18,16
10,27,10379,67,7
10,141,34415,32,12
1,6,2217,16,18
40,179,47413,31,17
10,142,34454,50,12
35,92,30141,62,23
10,142,33515,80,12
15,33,11227,9,19
29,74,21447,10,22
26,66,22969,54,22
39,105,29342,32,23
6,149,38808,41,15
26,63,22184,9,22
4,11,3648,49,18
4,11,4248,13,18
23,56,19879,11,21
0,1,1359,11,6
9,21,9163,39,7
22,126,32340,46,0
22,52,17903,87,21
33,85,25688,31,11
26,67,23403,78,22
16,138,33867,33,12
26,62,21713,51,22
2,68,24676,18,22
43,159,43075,91,16
30,78,24934,20,22
16,137,34637,51,12
10,140,34119,45,12
12,34,14292,40,8
21,50,17255,9,21
0,1,1673,49,6
22,53,18295,70,21
21,48,21786,50,22
3,9,4707,1,18
16,35,16596,32,8
17,36,14093,45,8
49,182,50338,51,17
10,141,33747,45,12
16,139,33470,32,12
0,150,40203,39,15
46,166,44391,12,16
3,10,1909,11,18
4,12,37070,49,13
